order_id,order_date,channel,region,sku,product_name,category,qty,unit_price,discount_amount,revenue,cost,status
ORD-000224,2026-04-03,Tokopedia,Jabodetabek,TON,Hydrating Toner,Toner,1,115000,0,115000,52000,completed
ORD-000225,2026-04-03,Tokopedia,Kalimantan,ADC,Acne Defense Cream,Treatment,1,145000,7200,137800,64000,completed
ORD-000226,2026-04-03,Tokopedia,Jawa Tengah,SER,Brightening Serum,Serum,1,210000,0,210000,105000,completed
ORD-000227,2026-04-03,Tokopedia,Jawa Tengah,TON,Hydrating Toner,Toner,2,115000,34500,195500,104000,completed
ORD-000228,2026-04-03,Tokopedia,Jabodetabek,ADC,Acne Defense Cream,Treatment,1,145000,7200,137800,64000,completed
ORD-000229,2026-04-03,Tokopedia,Jawa Tengah,ECG,Eye Care Gel,Treatment,1,175000,17500,157500,92000,completed
ORD-000230,2026-04-03,Tokopedia,Kalimantan,TON,Hydrating Toner,Toner,1,115000,0,115000,52000,completed
ORD-000231,2026-04-03,Tokopedia,Jabodetabek,SSUP,Sunscreen SPF 50,Suncare,1,168000,0,168000,82000,completed
ORD-000232,2026-04-03,Tokopedia,Jawa Timur,SER,Brightening Serum,Serum,2,210000,42000,378000,210000,completed
ORD-000233,2026-04-03,Tokopedia,Jabodetabek,SSUP,Sunscreen SPF 50,Suncare,2,168000,33600,302400,164000,completed
ORD-000234,2026-04-03,Tokopedia,Jawa Barat,SSUP,Sunscreen SPF 50,Suncare,1,168000,16800,-136080,0,returned
ORD-000235,2026-04-03,Tokopedia,Jawa Barat,SSUP,Sunscreen SPF 50,Suncare,1,168000,16800,151200,82000,completed
ORD-000236,2026-04-03,Tokopedia,Jawa Barat,ADC,Acne Defense Cream,Treatment,1,145000,7200,-124020,0,returned
ORD-000237,2026-04-03,Tokopedia,Jabodetabek,FCW,Facial Cleanser Wash,Cleanser,1,99000,0,99000,41000,completed
ORD-000238,2026-04-03,Tokopedia,Jawa Barat,SSUP,Sunscreen SPF 50,Suncare,2,168000,67200,268800,164000,completed
ORD-000239,2026-04-03,Website,Jawa Tengah,SSUP,Sunscreen SPF 50,Suncare,1,168000,25200,142800,82000,completed
ORD-000240,2026-04-03,Website,Jawa Barat,SSUP,Sunscreen SPF 50,Suncare,1,168000,0,168000,82000,completed
ORD-000241,2026-04-03,Website,Jawa Timur,SER,Brightening Serum,Serum,1,210000,10500,199500,105000,completed
ORD-000242,2026-04-03,Website,Sumatera,SSUP,Sunscreen SPF 50,Suncare,1,168000,16800,151200,82000,completed
ORD-000243,2026-04-03,Website,Jawa Barat,TON,Hydrating Toner,Toner,2,115000,11500,218500,104000,completed
ORD-000244,2026-04-03,Website,Jawa Tengah,SSUP,Sunscreen SPF 50,Suncare,1,168000,0,168000,82000,completed
ORD-000245,2026-04-03,Website,Sumatera,FCW,Facial Cleanser Wash,Cleanser,3,99000,14800,282200,123000,completed
ORD-000246,2026-04-03,Website,Jabodetabek,SER,Brightening Serum,Serum,1,210000,10500,199500,105000,completed
ORD-000247,2026-04-03,Website,Jabodetabek,TON,Hydrating Toner,Toner,1,115000,0,115000,52000,completed
ORD-000248,2026-04-03,Website,Jawa Barat,FCW,Facial Cleanser Wash,Cleanser,1,99000,5000,94000,41000,completed
ORD-000249,2026-04-03,Website,Sumatera,TON,Hydrating Toner,Toner,1,115000,5800,109200,52000,completed
ORD-000250,2026-04-03,Website,Jawa Timur,TON,Hydrating Toner,Toner,1,115000,0,115000,52000,completed
ORD-000251,2026-04-03,Website,Kalimantan,FCW,Facial Cleanser Wash,Cleanser,2,99000,19800,178200,82000,completed
ORD-000252,2026-04-03,Website,Sumatera,FCW,Facial Cleanser Wash,Cleanser,2,99000,29700,168300,82000,completed
ORD-000253,2026-04-03,Website,Jawa Timur,ADC,Acne Defense Cream,Treatment,1,145000,29000,116000,64000,completed
ORD-000254,2026-04-03,Website,Jawa Barat,TON,Hydrating Toner,Toner,1,115000,11500,103500,52000,completed
ORD-000255,2026-04-03,Website,Jawa Tengah,ADC,Acne Defense Cream,Treatment,1,145000,0,145000,64000,completed
ORD-000256,2026-04-04,TikTok,Jawa Barat,ADC,Acne Defense Cream,Treatment,2,145000,43500,246500,128000,completed
ORD-000257,2026-04-04,TikTok,Kalimantan,SER,Brightening Serum,Serum,1,210000,10500,199500,105000,completed
ORD-000258,2026-04-04,TikTok,Sumatera,FCW,Facial Cleanser Wash,Cleanser,2,99000,9900,188100,82000,completed
ORD-000259,2026-04-04,TikTok,Jawa Tengah,SSUP,Sunscreen SPF 50,Suncare,1,168000,25200,142800,82000,completed
ORD-000260,2026-04-04,TikTok,Jawa Tengah,TON,Hydrating Toner,Toner,1,115000,0,115000,52000,completed
ORD-000261,2026-04-04,TikTok,Jabodetabek,FCW,Facial Cleanser Wash,Cleanser,2,99000,0,198000,82000,completed
ORD-000262,2026-04-04,TikTok,Kalimantan,ADC,Acne Defense Cream,Treatment,1,145000,0,145000,64000,completed
ORD-000263,2026-04-04,TikTok,Sumatera,SSUP,Sunscreen SPF 50,Suncare,1,168000,0,168000,82000,completed
ORD-000264,2026-04-04,TikTok,Jawa Barat,SER,Brightening Serum,Serum,1,210000,31500,-160650,0,returned
ORD-000265,2026-04-04,TikTok,Jawa Tengah,ECG,Eye Care Gel,Treatment,2,175000,17500,332500,184000,completed
ORD-000266,2026-04-04,TikTok,Jabodetabek,ECG,Eye Care Gel,Treatment,1,175000,8800,166200,92000,completed
ORD-000267,2026-04-04,TikTok,Jawa Tengah,TON,Hydrating Toner,Toner,1,115000,17200,97800,52000,completed
ORD-000268,2026-04-04,TikTok,Sumatera,TON,Hydrating Toner,Toner,1,115000,0,115000,52000,completed
ORD-000269,2026-04-04,TikTok,Sumatera,ADC,Acne Defense Cream,Treatment,1,145000,14500,130500,64000,completed
ORD-000270,2026-04-04,TikTok,Jawa Barat,SSUP,Sunscreen SPF 50,Suncare,2,168000,16800,319200,164000,completed
ORD-000271,2026-04-04,TikTok,Jawa Barat,TON,Hydrating Toner,Toner,2,115000,0,230000,104000,completed
ORD-000272,2026-04-04,TikTok,Jawa Barat,SER,Brightening Serum,Serum,1,210000,21000,189000,105000,completed
ORD-000273,2026-04-04,TikTok,Jawa Barat,SSUP,Sunscreen SPF 50,Suncare,1,168000,0,168000,82000,completed
ORD-000274,2026-04-04,TikTok,Jawa Tengah,SSUP,Sunscreen SPF 50,Suncare,1,168000,25200,142800,82000,completed
ORD-000275,2026-04-04,TikTok,Jawa Timur,FCW,Facial Cleanser Wash,Cleanser,1,99000,5000,94000,41000,completed
ORD-000276,2026-04-04,TikTok,Jawa Timur,SSUP,Sunscreen SPF 50,Suncare,1,168000,16800,151200,82000,completed
ORD-000277,2026-04-04,TikTok,Jawa Timur,SER,Brightening Serum,Serum,2,210000,63000,357000,210000,completed
ORD-000278,2026-04-04,TikTok,Jawa Tengah,SSUP,Sunscreen SPF 50,Suncare,1,168000,8400,159600,82000,completed
ORD-000279,2026-04-04,TikTok,Jawa Timur,TON,Hydrating Toner,Toner,2,115000,46000,184000,104000,completed
ORD-000280,2026-04-04,TikTok,Jawa Tengah,ADC,Acne Defense Cream,Treatment,1,145000,14500,130500,64000,completed
ORD-000281,2026-04-04,TikTok,Jawa Barat,SSUP,Sunscreen SPF 50,Suncare,1,168000,8400,159600,82000,completed
ORD-000282,2026-04-04,TikTok,Jabodetabek,ADC,Acne Defense Cream,Treatment,1,145000,0,-130500,0,returned
ORD-000283,2026-04-04,TikTok,Sumatera,FCW,Facial Cleanser Wash,Cleanser,1,99000,0,99000,41000,completed
ORD-000284,2026-04-04,TikTok,Kalimantan,TON,Hydrating Toner,Toner,1,115000,0,115000,52000,completed
ORD-000285,2026-04-04,TikTok,Jawa Timur,FCW,Facial Cleanser Wash,Cleanser,1,99000,19800,79200,41000,completed
ORD-000286,2026-04-04,TikTok,Kalimantan,SSUP,Sunscreen SPF 50,Suncare,2,168000,16800,319200,164000,completed
ORD-000287,2026-04-04,TikTok,Jawa Timur,FCW,Facial Cleanser Wash,Cleanser,1,99000,19800,79200,41000,completed
ORD-000288,2026-04-04,TikTok,Jabodetabek,ADC,Acne Defense Cream,Treatment,1,145000,0,145000,64000,completed
ORD-000289,2026-04-04,TikTok,Jawa Timur,SSUP,Sunscreen SPF 50,Suncare,1,168000,25200,142800,82000,completed
ORD-000290,2026-04-04,TikTok,Jawa Tengah,TON,Hydrating Toner,Toner,1,115000,0,115000,52000,completed
ORD-000291,2026-04-04,TikTok,Jawa Timur,SER,Brightening Serum,Serum,1,210000,0,210000,105000,completed
ORD-000292,2026-04-04,TikTok,Jabodetabek,FCW,Facial Cleanser Wash,Cleanser,2,99000,39600,158400,82000,completed
ORD-000293,2026-04-04,TikTok,Jawa Timur,FCW,Facial Cleanser Wash,Cleanser,1,99000,0,99000,41000,completed
ORD-000294,2026-04-04,TikTok,Kalimantan,ECG,Eye Care Gel,Treatment,1,175000,8800,166200,92000,completed
ORD-000295,2026-04-04,TikTok,Jabodetabek,SER,Brightening Serum,Serum,1,210000,10500,-179550,0,returned
ORD-000296,2026-04-04,TikTok,Kalimantan,ECG,Eye Care Gel,Treatment,1,175000,17500,157500,92000,completed
ORD-000297,2026-04-04,Shopee,Jawa Tengah,FCW,Facial Cleanser Wash,Cleanser,2,99000,29700,168300,82000,completed
ORD-000298,2026-04-04,Shopee,Kalimantan,ADC,Acne Defense Cream,Treatment,1,145000,0,145000,64000,completed
ORD-000299,2026-04-04,Shopee,Jawa Timur,SER,Brightening Serum,Serum,1,210000,10500,199500,105000,completed
ORD-000300,2026-04-04,Shopee,Jabodetabek,FCW,Facial Cleanser Wash,Cleanser,1,99000,0,99000,41000,completed
ORD-000301,2026-04-04,Shopee,Jawa Barat,FCW,Facial Cleanser Wash,Cleanser,1,99000,5000,94000,41000,completed
ORD-000302,2026-04-04,Shopee,Jawa Timur,TON,Hydrating Toner,Toner,1,115000,17200,97800,52000,completed
ORD-000303,2026-04-04,Shopee,Jabodetabek,SER,Brightening Serum,Serum,2,210000,0,420000,210000,completed
ORD-000304,2026-04-04,Shopee,Jawa Timur,SER,Brightening Serum,Serum,1,210000,21000,189000,105000,completed
ORD-000305,2026-04-04,Shopee,Jawa Tengah,ECG,Eye Care Gel,Treatment,2,175000,35000,315000,184000,completed
ORD-000306,2026-04-04,Shopee,Jawa Barat,FCW,Facial Cleanser Wash,Cleanser,1,99000,14800,84200,41000,completed
ORD-000307,2026-04-04,Shopee,Jawa Barat,SSUP,Sunscreen SPF 50,Suncare,1,168000,16800,151200,82000,completed
ORD-000308,2026-04-04,Shopee,Sumatera,ADC,Acne Defense Cream,Treatment,1,145000,0,145000,64000,completed
ORD-000309,2026-04-04,Shopee,Jawa Timur,SER,Brightening Serum,Serum,2,210000,0,420000,210000,completed
ORD-000310,2026-04-04,Shopee,Jawa Tengah,TON,Hydrating Toner,Toner,1,115000,11500,103500,52000,completed
ORD-000311,2026-04-04,Shopee,Jabodetabek,SSUP,Sunscreen SPF 50,Suncare,1,168000,16800,151200,82000,completed
ORD-000312,2026-04-04,Shopee,Sumatera,FCW,Facial Cleanser Wash,Cleanser,1,99000,0,99000,41000,completed
ORD-000313,2026-04-04,Shopee,Kalimantan,SER,Brightening Serum,Serum,1,210000,0,210000,105000,completed
ORD-000314,2026-04-04,Shopee,Jawa Timur,SSUP,Sunscreen SPF 50,Suncare,1,168000,16800,151200,82000,completed
ORD-000315,2026-04-04,Shopee,Jawa Tengah,ADC,Acne Defense Cream,Treatment,2,145000,14500,275500,128000,completed
ORD-000316,2026-04-04,Shopee,Jawa Timur,TON,Hydrating Toner,Toner,1,115000,0,115000,52000,completed
ORD-000317,2026-04-04,Shopee,Jawa Tengah,ECG,Eye Care Gel,Treatment,1,175000,17500,157500,92000,completed
ORD-000318,2026-04-04,Shopee,Jawa Barat,SSUP,Sunscreen SPF 50,Suncare,1,168000,8400,159600,82000,completed
ORD-000319,2026-04-04,Shopee,Jawa Timur,SSUP,Sunscreen SPF 50,Suncare,2,168000,0,336000,164000,completed
ORD-000320,2026-04-04,Shopee,Jawa Barat,SER,Brightening Serum,Serum,1,210000,21000,189000,105000,completed
ORD-000321,2026-04-04,Shopee,Kalimantan,SSUP,Sunscreen SPF 50,Suncare,1,168000,0,168000,82000,completed
ORD-000322,2026-04-04,Shopee,Jawa Timur,ADC,Acne Defense Cream,Treatment,1,145000,7200,137800,64000,completed
ORD-000323,2026-04-04,Tokopedia,Sumatera,TON,Hydrating Toner,Toner,1,115000,5800,109200,52000,completed
ORD-000324,2026-04-04,Tokopedia,Jawa Tengah,SSUP,Sunscreen SPF 50,Suncare,2,168000,0,336000,164000,completed
ORD-000325,2026-04-04,Tokopedia,Jawa Barat,SER,Brightening Serum,Serum,1,210000,0,210000,105000,completed
ORD-000326,2026-04-04,Tokopedia,Jawa Tengah,SER,Brightening Serum,Serum,2,210000,21000,399000,210000,completed
ORD-000327,2026-04-04,Tokopedia,Jabodetabek,SSUP,Sunscreen SPF 50,Suncare,1,168000,0,168000,82000,completed
ORD-000328,2026-04-04,Tokopedia,Jabodetabek,FCW,Facial Cleanser Wash,Cleanser,1,99000,9900,89100,41000,completed
ORD-000329,2026-04-04,Tokopedia,Jawa Timur,FCW,Facial Cleanser Wash,Cleanser,2,99000,9900,188100,82000,completed
ORD-000330,2026-04-04,Tokopedia,Sumatera,SER,Brightening Serum,Serum,1,210000,0,210000,105000,completed
ORD-000331,2026-04-04,Tokopedia,Sumatera,ADC,Acne Defense Cream,Treatment,1,145000,14500,130500,64000,completed
ORD-000332,2026-04-04,Tokopedia,Jawa Timur,ADC,Acne Defense Cream,Treatment,1,145000,0,145000,64000,completed
ORD-000333,2026-04-04,Tokopedia,Kalimantan,FCW,Facial Cleanser Wash,Cleanser,1,99000,5000,94000,41000,completed
ORD-000334,2026-04-04,Tokopedia,Jawa Tengah,SSUP,Sunscreen SPF 50,Suncare,1,168000,33600,134400,82000,completed
ORD-000335,2026-04-04,Tokopedia,Kalimantan,ECG,Eye Care Gel,Treatment,1,175000,8800,166200,92000,completed
ORD-000336,2026-04-04,Tokopedia,Jawa Barat,TON,Hydrating Toner,Toner,1,115000,17200,97800,52000,completed
ORD-000337,2026-04-04,Tokopedia,Sumatera,FCW,Facial Cleanser Wash,Cleanser,1,99000,9900,89100,41000,completed
ORD-000338,2026-04-04,Tokopedia,Jawa Barat,FCW,Facial Cleanser Wash,Cleanser,1,99000,9900,89100,41000,completed
ORD-000339,2026-04-04,Tokopedia,Jabodetabek,SER,Brightening Serum,Serum,1,210000,10500,199500,105000,completed
ORD-000340,2026-04-04,Tokopedia,Jabodetabek,TON,Hydrating Toner,Toner,1,115000,11500,103500,52000,completed
ORD-000341,2026-04-04,Tokopedia,Jabodetabek,ADC,Acne Defense Cream,Treatment,2,145000,43500,246500,128000,completed
ORD-000342,2026-04-04,Tokopedia,Jabodetabek,ADC,Acne Defense Cream,Treatment,1,145000,0,145000,64000,completed
ORD-000343,2026-04-04,Tokopedia,Sumatera,FCW,Facial Cleanser Wash,Cleanser,1,99000,14800,84200,41000,completed
ORD-000344,2026-04-04,Website,Kalimantan,SSUP,Sunscreen SPF 50,Suncare,1,168000,0,168000,82000,completed
ORD-000345,2026-04-04,Website,Jawa Tengah,TON,Hydrating Toner,Toner,2,115000,23000,207000,104000,completed
ORD-000346,2026-04-04,Website,Jabodetabek,ADC,Acne Defense Cream,Treatment,1,145000,7200,137800,64000,completed
ORD-000347,2026-04-04,Website,Sumatera,SER,Brightening Serum,Serum,1,210000,10500,199500,105000,completed
ORD-000348,2026-04-04,Website,Kalimantan,SSUP,Sunscreen SPF 50,Suncare,1,168000,8400,159600,82000,completed
ORD-000349,2026-04-04,Website,Jawa Barat,ECG,Eye Care Gel,Treatment,1,175000,0,175000,92000,completed
ORD-000350,2026-04-04,Website,Jawa Barat,TON,Hydrating Toner,Toner,1,115000,5800,109200,52000,completed
ORD-000351,2026-04-04,Website,Sumatera,ADC,Acne Defense Cream,Treatment,2,145000,43500,246500,128000,completed
ORD-000352,2026-04-04,Website,Jawa Tengah,ADC,Acne Defense Cream,Treatment,1,145000,0,145000,64000,completed
ORD-000353,2026-04-04,Website,Sumatera,FCW,Facial Cleanser Wash,Cleanser,2,99000,19800,178200,82000,completed
ORD-000354,2026-04-04,Website,Jawa Timur,SER,Brightening Serum,Serum,1,210000,0,210000,105000,completed
ORD-000355,2026-04-05,TikTok,Jawa Barat,SSUP,Sunscreen SPF 50,Suncare,1,168000,25200,142800,82000,completed
ORD-000356,2026-04-05,TikTok,Jawa Tengah,FCW,Facial Cleanser Wash,Cleanser,1,99000,0,99000,41000,completed
ORD-000357,2026-04-05,TikTok,Jawa Timur,SSUP,Sunscreen SPF 50,Suncare,2,168000,16800,319200,164000,completed
ORD-000358,2026-04-05,TikTok,Jabodetabek,SSUP,Sunscreen SPF 50,Suncare,1,168000,0,168000,82000,completed
ORD-000359,2026-04-05,TikTok,Sumatera,SSUP,Sunscreen SPF 50,Suncare,1,168000,16800,151200,82000,completed
ORD-000360,2026-04-05,TikTok,Jawa Barat,SER,Brightening Serum,Serum,1,210000,0,210000,105000,completed
ORD-000361,2026-04-05,TikTok,Jabodetabek,ADC,Acne Defense Cream,Treatment,2,145000,14500,275500,128000,completed
ORD-000362,2026-04-05,TikTok,Kalimantan,FCW,Facial Cleanser Wash,Cleanser,1,99000,9900,89100,41000,completed
ORD-000363,2026-04-05,TikTok,Jawa Barat,SSUP,Sunscreen SPF 50,Suncare,1,168000,8400,159600,82000,completed
ORD-000364,2026-04-05,TikTok,Jabodetabek,FCW,Facial Cleanser Wash,Cleanser,1,99000,14800,84200,41000,completed
ORD-000365,2026-04-05,TikTok,Jawa Timur,TON,Hydrating Toner,Toner,1,115000,0,115000,52000,completed
ORD-000366,2026-04-05,TikTok,Jawa Barat,SSUP,Sunscreen SPF 50,Suncare,1,168000,25200,142800,82000,completed
ORD-000367,2026-04-05,TikTok,Jawa Timur,SSUP,Sunscreen SPF 50,Suncare,1,168000,0,168000,82000,completed
ORD-000368,2026-04-05,TikTok,Sumatera,FCW,Facial Cleanser Wash,Cleanser,1,99000,5000,94000,41000,completed
ORD-000369,2026-04-05,TikTok,Jabodetabek,SSUP,Sunscreen SPF 50,Suncare,1,168000,0,168000,82000,completed
ORD-000370,2026-04-05,TikTok,Jawa Tengah,SSUP,Sunscreen SPF 50,Suncare,1,168000,0,168000,82000,completed
ORD-000371,2026-04-05,TikTok,Jabodetabek,FCW,Facial Cleanser Wash,Cleanser,1,99000,5000,94000,41000,completed
ORD-000372,2026-04-05,TikTok,Jawa Timur,FCW,Facial Cleanser Wash,Cleanser,1,99000,0,99000,41000,completed
ORD-000373,2026-04-05,TikTok,Jawa Timur,ADC,Acne Defense Cream,Treatment,1,145000,21800,123200,64000,completed
ORD-000374,2026-04-05,TikTok,Jabodetabek,ECG,Eye Care Gel,Treatment,1,175000,8800,166200,92000,completed
ORD-000375,2026-04-05,TikTok,Jawa Timur,SSUP,Sunscreen SPF 50,Suncare,1,168000,16800,151200,82000,completed
ORD-000376,2026-04-05,TikTok,Kalimantan,SSUP,Sunscreen SPF 50,Suncare,1,168000,0,168000,82000,completed
ORD-000377,2026-04-05,TikTok,Jawa Tengah,TON,Hydrating Toner,Toner,1,115000,5800,109200,52000,completed
ORD-000378,2026-04-05,TikTok,Jabodetabek,ECG,Eye Care Gel,Treatment,1,175000,35000,140000,92000,completed
ORD-000379,2026-04-05,TikTok,Jawa Timur,SSUP,Sunscreen SPF 50,Suncare,1,168000,8400,159600,82000,completed
ORD-000380,2026-04-05,TikTok,Jabodetabek,TON,Hydrating Toner,Toner,2,115000,0,230000,104000,completed
ORD-000381,2026-04-05,TikTok,Jawa Timur,SER,Brightening Serum,Serum,1,210000,0,210000,105000,completed
ORD-000382,2026-04-05,TikTok,Kalimantan,SSUP,Sunscreen SPF 50,Suncare,1,168000,33600,134400,82000,completed
ORD-000383,2026-04-05,TikTok,Jawa Timur,SER,Brightening Serum,Serum,1,210000,42000,168000,105000,completed
ORD-000384,2026-04-05,TikTok,Kalimantan,SSUP,Sunscreen SPF 50,Suncare,1,168000,25200,142800,82000,completed
ORD-000385,2026-04-05,TikTok,Jawa Timur,ECG,Eye Care Gel,Treatment,1,175000,17500,157500,92000,completed
ORD-000386,2026-04-05,TikTok,Jawa Barat,SER,Brightening Serum,Serum,1,210000,0,210000,105000,completed
ORD-000387,2026-04-05,TikTok,Jabodetabek,SER,Brightening Serum,Serum,1,210000,0,210000,105000,completed
ORD-000388,2026-04-05,TikTok,Jawa Timur,ADC,Acne Defense Cream,Treatment,1,145000,7200,137800,64000,completed
ORD-000389,2026-04-05,TikTok,Kalimantan,TON,Hydrating Toner,Toner,1,115000,17200,97800,52000,completed
ORD-000390,2026-04-05,TikTok,Jawa Barat,ADC,Acne Defense Cream,Treatment,2,145000,0,290000,128000,completed
ORD-000391,2026-04-05,TikTok,Kalimantan,ECG,Eye Care Gel,Treatment,2,175000,17500,332500,184000,completed
ORD-000392,2026-04-05,TikTok,Jabodetabek,SSUP,Sunscreen SPF 50,Suncare,2,168000,33600,302400,164000,completed
ORD-000393,2026-04-05,TikTok,Jawa Barat,ECG,Eye Care Gel,Treatment,1,175000,0,175000,92000,completed
ORD-000394,2026-04-05,TikTok,Jabodetabek,TON,Hydrating Toner,Toner,3,115000,34500,310500,156000,completed
ORD-000395,2026-04-05,TikTok,Kalimantan,SER,Brightening Serum,Serum,2,210000,63000,357000,210000,completed
ORD-000396,2026-04-05,TikTok,Jabodetabek,SER,Brightening Serum,Serum,2,210000,0,420000,210000,completed
ORD-000397,2026-04-05,TikTok,Jawa Barat,SSUP,Sunscreen SPF 50,Suncare,1,168000,8400,159600,82000,completed
ORD-000398,2026-04-05,TikTok,Jawa Timur,SSUP,Sunscreen SPF 50,Suncare,1,168000,33600,134400,82000,completed
ORD-000399,2026-04-05,TikTok,Kalimantan,ECG,Eye Care Gel,Treatment,2,175000,52500,297500,184000,completed
ORD-000400,2026-04-05,TikTok,Jawa Tengah,SSUP,Sunscreen SPF 50,Suncare,1,168000,16800,151200,82000,completed
ORD-000401,2026-04-05,TikTok,Jawa Barat,ADC,Acne Defense Cream,Treatment,1,145000,14500,130500,64000,completed
ORD-000402,2026-04-05,TikTok,Jabodetabek,SER,Brightening Serum,Serum,3,210000,0,630000,315000,completed
ORD-000403,2026-04-05,TikTok,Kalimantan,ADC,Acne Defense Cream,Treatment,1,145000,0,145000,64000,completed
ORD-000404,2026-04-05,Shopee,Jabodetabek,SER,Brightening Serum,Serum,1,210000,10500,-179550,0,returned
ORD-000405,2026-04-05,Shopee,Jawa Timur,FCW,Facial Cleanser Wash,Cleanser,1,99000,0,99000,41000,completed
ORD-000406,2026-04-05,Shopee,Kalimantan,SSUP,Sunscreen SPF 50,Suncare,1,168000,0,168000,82000,completed
ORD-000407,2026-04-05,Shopee,Kalimantan,FCW,Facial Cleanser Wash,Cleanser,1,99000,5000,94000,41000,completed
ORD-000408,2026-04-05,Shopee,Jawa Barat,SSUP,Sunscreen SPF 50,Suncare,1,168000,16800,151200,82000,completed
ORD-000409,2026-04-05,Shopee,Jawa Barat,SER,Brightening Serum,Serum,1,210000,0,210000,105000,completed
ORD-000410,2026-04-05,Shopee,Sumatera,FCW,Facial Cleanser Wash,Cleanser,1,99000,5000,94000,41000,completed
ORD-000411,2026-04-05,Shopee,Sumatera,TON,Hydrating Toner,Toner,1,115000,23000,92000,52000,completed
ORD-000412,2026-04-05,Shopee,Sumatera,FCW,Facial Cleanser Wash,Cleanser,1,99000,0,99000,41000,completed
ORD-000413,2026-04-05,Shopee,Jawa Barat,FCW,Facial Cleanser Wash,Cleanser,1,99000,0,99000,41000,completed
ORD-000414,2026-04-05,Shopee,Sumatera,ADC,Acne Defense Cream,Treatment,1,145000,14500,130500,64000,completed
ORD-000415,2026-04-05,Shopee,Jabodetabek,SER,Brightening Serum,Serum,2,210000,21000,399000,210000,completed
ORD-000416,2026-04-05,Shopee,Jawa Barat,ECG,Eye Care Gel,Treatment,1,175000,17500,157500,92000,completed
ORD-000417,2026-04-05,Shopee,Jawa Timur,ADC,Acne Defense Cream,Treatment,1,145000,0,145000,64000,completed
ORD-000418,2026-04-05,Shopee,Jawa Tengah,SSUP,Sunscreen SPF 50,Suncare,1,168000,16800,151200,82000,completed
ORD-000419,2026-04-05,Shopee,Sumatera,SER,Brightening Serum,Serum,1,210000,21000,189000,105000,completed
ORD-000420,2026-04-05,Shopee,Sumatera,SER,Brightening Serum,Serum,1,210000,42000,168000,105000,completed
